NOC,Year,Sport,Bronze,Gold,Silver,Total
USA,2004,Beach Volleyball,2.0,2.0,0.0,4.0
USA,2004,Boxing,1.0,1.0,0.0,2.0
USA,2004,Canoeing,0.0,0.0,1.0,1.0
USA,2004,Cycling,0.0,0.0,2.0,2.0
USA,2004,Equestrianism,9.0,4.0,2.0,15.0
USA,2004,Fencing,1.0,1.0,0.0,2.0
USA,2004,Football,0.0,17.0,0.0,17.0
USA,2004,Gymnastics,1.0,2.0,16.0,19.0
USA,2004,Judo,1.0,0.0,0.0,1.0
USA,2004,Rowing,0.0,9.0,9.0,18.0
USA,2004,Sailing,0.0,2.0,2.0,4.0
USA,2004,Shooting,0.0,2.0,1.0,3.0
USA,2004,Softball,0.0,15.0,0.0,15.0
USA,2004,Swimming,13.0,30.0,22.0,65.0
USA,2004,Synchronized Swimming,11.0,0.0,0.0,11.0
USA,2004,Taekwondo,0.0,1.0,1.0,2.0
USA,2004,Tennis,0.0,0.0,1.0,1.0
USA,2004,Triathlon,1.0,0.0,0.0,1.0
USA,2004,Water Polo,12.0,0.0,0.0,12.0
USA,2004,Wrestling,2.0,1.0,3.0,6.0
USA,2008,Athletics,6.0,16.0,10.0,32.0
USA,2008,Baseball,24.0,0.0,0.0,24.0
USA,2008,Basketball,0.0,24.0,0.0,24.0
USA,2008,Beach Volleyball,0.0,4.0,0.0,4.0
USA,2008,Boxing,1.0,0.0,0.0,1.0
USA,2008,Cycling,3.0,1.0,1.0,5.0
USA,2008,Equestrianism,1.0,4.0,1.0,6.0
USA,2008,Fencing,4.0,1.0,8.0,13.0
USA,2008,Football,0.0,17.0,0.0,17.0
USA,2008,Gymnastics,7.0,2.0,11.0,20.0
USA,2008,Judo,1.0,0.0,0.0,1.0
USA,2008,Rowing,9.0,9.0,1.0,19.0
USA,2008,Sailing,0.0,1.0,1.0,2.0
USA,2008,Shooting,2.0,2.0,2.0,6.0
USA,2008,Softball,0.0,0.0,15.0,15.0
USA,2008,Swimming,16.0,31.0,21.0,68.0
USA,2008,Taekwondo,2.0,0.0,1.0,3.0
USA,2008,Tennis,2.0,2.0,0.0,4.0
USA,2008,Volleyball,0.0,12.0,12.0,24.0
USA,2008,Water Polo,0.0,0.0,26.0,26.0
USA,2008,Wrestling,2.0,1.0,0.0,3.0
USA,2012,Archery,0.0,0.0,3.0,3.0
USA,2012,Athletics,7.0,19.0,16.0,42.0
USA,2012,Basketball,0.0,24.0,0.0,24.0
USA,2012,Beach Volleyball,0.0,2.0,2.0,4.0
USA,2012,Boxing,1.0,1.0,0.0,2.0
USA,2012,Cycling,1.0,1.0,5.0,7.0
USA,2012,Diving,4.0,1.0,2.0,7.0
USA,2012,Fencing,4.0,0.0,0.0,4.0
USA,2012,Football,0.0,17.0,0.0,17.0
USA,2012,Gymnastics,2.0,7.0,1.0,10.0
USA,2012,Judo,1.0,1.0,0.0,2.0
USA,2012,Rowing,8.0,9.0,0.0,17.0
USA,2012,Shooting,1.0,3.0,0.0,4.0
USA,2012,Swimming,11.0,41.0,16.0,68.0
USA,2012,Taekwondo,2.0,0.0,0.0,2.0
USA,2012,Tennis,2.0,5.0,0.0,7.0
USA,2012,Volleyball,0.0,0.0,12.0,12.0
USA,2012,Water Polo,0.0,12.0,0.0,12.0
USA,2012,Wrestling,2.0,2.0,0.0,4.0
USA,2016,Archery,1.0,0.0,3.0,4.0
USA,2016,Athletics,9.0,27.0,10.0,46.0
USA,2016,Basketball,0.0,24.0,0.0,24.0
USA,2016,Beach Volleyball,2.0,0.0,0.0,2.0
USA,2016,Boxing,1.0,1.0,1.0,3.0
USA,2016,Cycling,0.0,2.0,6.0,8.0
USA,2016,Diving,1.0,0.0,4.0,5.0
USA,2016,Equestrianism,5.0,0.0,4.0,9.0
USA,2016,Fencing,8.0,0.0,2.0,10.0
USA,2016,Golf,1.0,0.0,0.0,1.0
USA,2016,Gymnastics,2.0,8.0,6.0,16.0
USA,2016,Judo,0.0,1.0,1.0,2.0
USA,2016,Rowing,0.0,9.0,1.0,10.0
USA,2016,Sailing,1.0,0.0,0.0,1.0
USA,2016,Shooting,2.0,1.0,0.0,3.0
USA,2016,Swimming,9.0,48.0,14.0,71.0
USA,2016,Taekwondo,1.0,0.0,0.0,1.0
USA,2016,Tennis,2.0,2.0,2.0,6.0
USA,2016,Triathlon,0.0,1.0,0.0,1.0
USA,2016,Volleyball,24.0,0.0,0.0,24.0
USA,2016,Water Polo,0.0,13.0,0.0,13.0
USA,2016,Weightlifting,1.0,0.0,0.0,1.0
USA,2016,Wrestling,1.0,2.0,0.0,3.0
USA,2020,3x3 Basketball,0.0,4.0,0.0,4.0
USA,2020,Artistic Gymnastics,2.0,2.0,5.0,9.0
USA,2020,Athletics,14.0,21.0,17.0,52.0
USA,2020,Baseball/Softball,0.0,0.0,39.0,39.0
USA,2020,Basketball,0.0,24.0,0.0,24.0
USA,2020,Beach Volleyball,0.0,2.0,0.0,2.0
USA,2020,Boxing,1.0,0.0,3.0,4.0
USA,2020,Canoe Sprint,0.0,1.0,0.0,1.0
USA,2020,Cycling BMX Freestyle,0.0,0.0,1.0,1.0
USA,2020,Cycling Track,5.0,1.0,0.0,6.0
USA,2020,Diving,1.0,0.0,4.0,5.0
USA,2020,Equestrian,0.0,0.0,7.0,7.0
USA,2020,Fencing,4.0,1.0,0.0,5.0
USA,2020,Football,22.0,0.0,0.0,22.0
USA,2020,Golf,0.0,2.0,0.0,2.0
USA,2020,Karate,1.0,0.0,0.0,1.0
USA,2020,Shooting,2.0,3.0,3.0,8.0
USA,2020,Skateboarding,2.0,0.0,0.0,2.0
USA,2020,Sport Climbing,0.0,0.0,1.0,1.0
USA,2020,Surfing,0.0,1.0,0.0,1.0
USA,2020,Swimming,15.0,22.0,22.0,59.0
USA,2020,Taekwondo,0.0,1.0,0.0,1.0
USA,2020,Triathlon,1.0,0.0,5.0,6.0
USA,2020,Volleyball,0.0,12.0,0.0,12.0
USA,2020,Water Polo,0.0,13.0,0.0,13.0
USA,2020,Weightlifting,1.0,0.0,1.0,2.0
USA,2020,Wrestling,4.0,3.0,2.0,9.0
USA,2024,3x3 Basketball,4.0,0.0,0.0,4.0
USA,2024,Archery,2.0,0.0,1.0,3.0
USA,2024,Artistic Gymnastics,9.0,7.0,1.0,17.0
USA,2024,Artistic Swimming,0.0,0.0,9.0,9.0
USA,2024,Athletics,9.0,33.0,16.0,58.0
USA,2024,Basketball,0.0,24.0,0.0,24.0
USA,2024,Boxing,1.0,0.0,0.0,1.0
USA,2024,Breaking,1.0,0.0,0.0,1.0
USA,2024,Canoe Slalom,1.0,0.0,0.0,1.0
USA,2024,Canoe Sprint,0.0,0.0,1.0,1.0
USA,2024,Cycling BMX Freestyle,0.0,0.0,1.0,1.0
USA,2024,Cycling Mountain Bike,0.0,0.0,1.0,1.0
USA,2024,Cycling Track,0.0,5.0,0.0,5.0
USA,2024,Diving,0.0,0.0,2.0,2.0
USA,2024,Equestrian,0.0,0.0,4.0,4.0
USA,2024,Fencing,1.0,5.0,1.0,7.0
USA,2024,Football,0.0,20.0,0.0,20.0
USA,2024,Golf,0.0,1.0,0.0,1.0
USA,2024,Rowing,9.0,4.0,0.0,13.0
USA,2024,Rugby Sevens,12.0,0.0,0.0,12.0
USA,2024,Sailing,2.0,0.0,0.0,2.0
USA,2024,Shooting,1.0,1.0,4.0,6.0
USA,2024,Skateboarding,1.0,0.0,2.0,3.0
USA,2024,Sport Climbing,1.0,0.0,1.0,2.0
USA,2024,Surfing,0.0,1.0,0.0,1.0
USA,2024,Swimming,7.0,27.0,35.0,69.0
USA,2024,Taekwondo,1.0,0.0,0.0,1.0
USA,2024,Tennis,2.0,0.0,2.0,4.0
USA,2024,Volleyball,13.0,0.0,13.0,26.0
USA,2024,Water Polo,13.0,0.0,0.0,13.0
USA,2024,Weightlifting,1.0,1.0,0.0,2.0
USA,2024,Wrestling,3.0,2.0,2.0,7.0
UZB,1996,Boxing,1.0,0.0,0.0,1.0
UZB,1996,Judo,0.0,0.0,1.0,1.0
UZB,2000,Boxing,2.0,1.0,0.0,3.0
UZB,2000,Wrestling,0.0,0.0,1.0,1.0
UZB,2004,Boxing,2.0,0.0,0.0,2.0
UZB,2004,Wrestling,0.0,2.0,1.0,3.0
UZB,2008,Gymnastics,1.0,0.0,0.0,1.0
UZB,2008,Judo,1.0,0.0,1.0,2.0
UZB,2008,Trampolining,1.0,0.0,0.0,1.0
UZB,2008,Wrestling,0.0,1.0,1.0,2.0
UZB,2012,Boxing,1.0,0.0,0.0,1.0
UZB,2012,Judo,1.0,0.0,0.0,1.0
UZB,2012,Wrestling,0.0,1.0,0.0,1.0
UZB,2016,Boxing,2.0,3.0,2.0,7.0
UZB,2016,Judo,2.0,0.0,0.0,2.0
UZB,2016,Weightlifting,0.0,1.0,0.0,1.0
UZB,2016,Wrestling,3.0,0.0,0.0,3.0
UZB,2020,Boxing,0.0,1.0,0.0,1.0
UZB,2020,Judo,1.0,0.0,0.0,1.0
UZB,2020,Taekwondo,0.0,1.0,0.0,1.0
UZB,2020,Weightlifting,0.0,1.0,0.0,1.0
UZB,2020,Wrestling,1.0,0.0,0.0,1.0
UZB,2024,Boxing,0.0,5.0,0.0,5.0
UZB,2024,Judo,2.0,1.0,0.0,3.0
UZB,2024,Taekwondo,0.0,1.0,1.0,2.0
UZB,2024,Weightlifting,0.0,0.0,1.0,1.0
UZB,2024,Wrestling,1.0,1.0,0.0,2.0
VEN,2004,Taekwondo,1.0,0.0,0.0,1.0
VEN,2004,Weightlifting,1.0,0.0,0.0,1.0
VEN,2008,Taekwondo,1.0,0.0,0.0,1.0
VEN,2012,Fencing,0.0,1.0,0.0,1.0
VEN,2016,Athletics,0.0,0.0,1.0,1.0
VEN,2016,Boxing,1.0,0.0,0.0,1.0
VEN,2016,Cycling,1.0,0.0,0.0,1.0
VEN,2020,Athletics,0.0,1.0,0.0,1.0
VEN,2020,Cycling BMX Freestyle,0.0,0.0,1.0,1.0
VEN,2020,Weightlifting,0.0,0.0,2.0,2.0
VIE,2000,Taekwondo,0.0,0.0,1.0,1.0
VIE,2008,Weightlifting,0.0,0.0,1.0,1.0
VIE,2016,Shooting,0.0,1.0,1.0,2.0
ZAM,1996,Athletics,0.0,0.0,1.0,1.0
ZAM,2024,Athletics,1.0,0.0,0.0,1.0
ZIM,2004,Swimming,1.0,1.0,1.0,3.0
ZIM,2008,Swimming,0.0,1.0,3.0,4.0
